,zip,AQI,Category,DateObserved,Latitude,Longitude,ParameterName,ReportingArea,StateCode
1556,94123,127,Unhealthy for Sensitive Groups,2017-10-10 ,37.75,-122.43,PM2.5,San Francisco,CA
1557,94127,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1558,94127,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1559,94140,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
1560,94140,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
1561,95030,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1562,95030,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1563,95476,43,Good,2017-10-14 ,38.45,-122.7,OZONE,Santa Rosa,CA
1564,95476,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1565,94565,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
1566,94565,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
1567,95191,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1568,95191,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1569,94703,41,Good,2017-10-09 ,37.8,-122.27,OZONE,Oakland,CA
1570,94703,87,Moderate,2017-10-09 ,37.8,-122.27,PM2.5,Oakland,CA
1571,95133,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1572,95133,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1573,94044,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1574,94044,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1575,94960,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
1576,94960,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
1577,94080,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
1578,94080,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
1579,95471,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1580,95471,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1581,94850,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1582,94850,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1583,94557,49,Good,2017-10-09 ,37.55,-122.03,OZONE,Fremont,CA
1584,94526,61,Moderate,2017-10-10 ,37.97,-122.03,OZONE,Concord,CA
1585,94526,81,Moderate,2017-10-10 ,37.97,-122.03,PM2.5,Concord,CA
1586,94938,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
1587,94938,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
1588,94545,48,Good,2017-10-12 ,37.55,-122.03,OZONE,Fremont,CA
1589,94545,154,Unhealthy,2017-10-12 ,37.55,-122.03,PM2.5,Fremont,CA
1590,95121,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1591,95121,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1592,94705,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
1593,94705,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
1594,94712,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1595,94712,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1596,94512,64,Moderate,2017-10-15 ,38.25,-122.04,OZONE,Fairfield,CA
1597,94512,44,Good,2017-10-15 ,38.25,-122.04,PM2.5,Fairfield,CA
1598,95404,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1599,95404,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1600,95122,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1601,95122,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1602,94022,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1603,94022,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1604,94820,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
1605,94820,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
1606,95690,34,Good,2017-10-13 ,38.4086,-121.3733,OZONE,Elk Grove,CA
1607,95690,110,Unhealthy for Sensitive Groups,2017-10-13 ,38.4086,-121.3733,PM2.5,Elk Grove,CA
1608,94041,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
1609,94041,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
1610,94573,153,Unhealthy,2017-10-15 ,38.33,-122.28,PM2.5,Napa,CA
1611,94901,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1612,94901,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1613,94923,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1614,94923,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1615,95071,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1616,95071,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1617,94590,47,Good,2017-10-11 ,38.25,-122.04,OZONE,Fairfield,CA
1618,94590,156,Unhealthy,2017-10-11 ,38.25,-122.04,PM2.5,Fairfield,CA
1619,94133,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
1620,94133,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
1621,94116,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
1622,94116,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
1623,94566,38,Good,2017-10-14 ,37.68,-121.77,OZONE,Livermore,CA
1624,94566,36,Good,2017-10-14 ,37.68,-121.77,PM2.5,Livermore,CA
1625,94103,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1626,94103,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1627,95051,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1628,95051,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1629,94620,41,Good,2017-10-09 ,37.8,-122.27,OZONE,Oakland,CA
1630,94620,87,Moderate,2017-10-09 ,37.8,-122.27,PM2.5,Oakland,CA
1631,94515,58,Moderate,2017-10-10 ,38.45,-122.7,OZONE,Santa Rosa,CA
1632,94515,165,Unhealthy,2017-10-10 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1633,94104,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1634,94104,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1635,94580,48,Good,2017-10-12 ,37.55,-122.03,OZONE,Fremont,CA
1636,94580,154,Unhealthy,2017-10-12 ,37.55,-122.03,PM2.5,Fremont,CA
1637,94543,49,Good,2017-10-13 ,37.55,-122.03,OZONE,Fremont,CA
1638,94543,152,Unhealthy,2017-10-13 ,37.55,-122.03,PM2.5,Fremont,CA
1639,94118,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
1640,94118,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
1641,94002,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
1642,94002,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
1643,94611,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1644,94611,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1645,94549,47,Good,2017-10-09 ,37.97,-122.03,OZONE,Concord,CA
1646,94549,71,Moderate,2017-10-09 ,37.97,-122.03,PM2.5,Concord,CA
1647,94558,64,Moderate,2017-10-10 ,38.33,-122.28,OZONE,Napa,CA
1648,94558,221,Very Unhealthy,2017-10-10 ,38.33,-122.28,PM2.5,Napa,CA
1649,95046,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1650,95046,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1651,94706,40,Good,2017-10-12 ,37.8,-122.27,OZONE,Oakland,CA
1652,94706,152,Unhealthy,2017-10-12 ,37.8,-122.27,PM2.5,Oakland,CA
1653,95409,43,Good,2017-10-13 ,38.45,-122.7,OZONE,Santa Rosa,CA
1654,95409,96,Moderate,2017-10-13 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1655,94030,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
1656,94030,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
1657,94121,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1658,94121,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1659,94563,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1660,94563,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1661,94304,40,Good,2017-10-09 ,37.48,-122.22,OZONE,Redwood City,CA
1662,95407,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1663,95407,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1664,94966,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
1665,94966,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
1666,95035,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1667,95035,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1668,95108,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1669,95108,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1670,94942,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
1671,94942,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
1672,94912,44,Good,2017-10-14 ,37.97,-122.52,OZONE,San Rafael,CA
1673,94912,80,Moderate,2017-10-14 ,37.97,-122.52,PM2.5,San Rafael,CA
1674,94588,74,Moderate,2017-10-15 ,37.68,-121.77,OZONE,Livermore,CA
1675,94588,40,Good,2017-10-15 ,37.68,-121.77,PM2.5,Livermore,CA
1676,95471,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1677,95471,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1678,95486,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1679,95486,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1680,94129,28,Good,2017-10-10 ,37.75,-122.43,OZONE,San Francisco,CA
1681,94129,127,Unhealthy for Sensitive Groups,2017-10-10 ,37.75,-122.43,PM2.5,San Francisco,CA
1682,94044,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1683,94044,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1684,94802,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
1685,94802,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
1686,94569,44,Good,2017-10-13 ,37.97,-122.03,OZONE,Concord,CA
1687,94569,153,Unhealthy,2017-10-13 ,37.97,-122.03,PM2.5,Concord,CA
1688,95023,40,Good,2017-10-14 ,36.8442,-121.361,OZONE,Hollister,CA
1689,95023,60,Moderate,2017-10-14 ,36.8442,-121.361,PM2.5,Hollister,CA
1690,95023,51,Moderate,2017-10-14 ,36.8442,-121.361,PM10,Hollister,CA
1691,94949,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1692,94949,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1693,94592,64,Moderate,2017-10-15 ,38.25,-122.04,OZONE,Fairfield,CA
1694,94592,44,Good,2017-10-15 ,38.25,-122.04,PM2.5,Fairfield,CA
1695,94931,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1696,94931,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1697,94951,58,Moderate,2017-10-10 ,38.45,-122.7,OZONE,Santa Rosa,CA
1698,94951,165,Unhealthy,2017-10-10 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1699,94950,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
1700,94950,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
1701,94020,47,Good,2017-10-12 ,37.48,-122.22,OZONE,Redwood City,CA
1702,94020,154,Unhealthy,2017-10-12 ,37.48,-122.22,PM2.5,Redwood City,CA
1703,95421,43,Good,2017-10-13 ,38.45,-122.7,OZONE,Santa Rosa,CA
1704,95421,96,Moderate,2017-10-13 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1705,95616,40,Good,2017-10-15 ,38.5448,-121.7411,OZONE,Davis,CA
1706,95616,31,Good,2017-10-15 ,38.5448,-121.7411,PM2.5,Davis,CA
1707,94014,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1708,94014,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1709,94618,41,Good,2017-10-09 ,37.8,-122.27,OZONE,Oakland,CA
1710,94618,87,Moderate,2017-10-09 ,37.8,-122.27,PM2.5,Oakland,CA
1711,94556,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1712,94556,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1713,94590,47,Good,2017-10-11 ,38.25,-122.04,OZONE,Fairfield,CA
1714,94590,156,Unhealthy,2017-10-11 ,38.25,-122.04,PM2.5,Fairfield,CA
1715,94576,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
1716,94576,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1717,94122,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
1718,94122,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
1719,94597,39,Good,2017-10-14 ,37.97,-122.03,OZONE,Concord,CA
1720,94597,91,Moderate,2017-10-14 ,37.97,-122.03,PM2.5,Concord,CA
1721,94132,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1722,94132,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1723,94563,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1724,94563,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1725,95462,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1726,95462,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1727,94806,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
1728,94806,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
1729,95148,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1730,95148,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1731,94524,48,Good,2017-10-12 ,37.97,-122.03,OZONE,Concord,CA
1732,94524,155,Unhealthy,2017-10-12 ,37.97,-122.03,PM2.5,Concord,CA
1733,94565,44,Good,2017-10-13 ,37.97,-122.03,OZONE,Concord,CA
1734,94565,153,Unhealthy,2017-10-13 ,37.97,-122.03,PM2.5,Concord,CA
1735,94158,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
1736,94158,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
1737,94037,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1738,94037,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1739,94707,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1740,94707,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1741,94706,41,Good,2017-10-09 ,37.8,-122.27,OZONE,Oakland,CA
1742,94706,87,Moderate,2017-10-09 ,37.8,-122.27,PM2.5,Oakland,CA
1743,94559,64,Moderate,2017-10-10 ,38.33,-122.28,OZONE,Napa,CA
1744,94559,221,Very Unhealthy,2017-10-10 ,38.33,-122.28,PM2.5,Napa,CA
1745,94610,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
1746,94610,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
1747,94941,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
1748,94941,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
1749,94970,44,Good,2017-10-14 ,37.97,-122.52,OZONE,San Rafael,CA
1750,94970,80,Moderate,2017-10-14 ,37.97,-122.52,PM2.5,San Rafael,CA
1751,94125,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1752,94125,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1753,94924,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1754,94924,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1755,94913,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
1756,94913,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
1757,94555,34,Good,2017-10-11 ,37.55,-122.03,OZONE,Fremont,CA
1758,94555,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.55,-122.03,PM2.5,Fremont,CA
1759,95161,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1760,95161,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1761,94901,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
1762,94901,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
1763,95476,43,Good,2017-10-14 ,38.45,-122.7,OZONE,Santa Rosa,CA
1764,95476,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1765,94110,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1766,94110,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1767,94305,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
1768,94305,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
1769,94914,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
1770,94914,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
1771,94623,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1772,94623,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1773,94404,31,Good,2017-10-11 ,37.48,-122.22,OZONE,Redwood City,CA
1774,94404,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.48,-122.22,PM2.5,Redwood City,CA
1775,94118,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
1776,94118,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
1777,94956,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
1778,94956,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
1779,94019,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
1780,94019,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
1781,95448,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1782,95448,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1783,95130,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1784,95130,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1785,94188,28,Good,2017-10-10 ,37.75,-122.43,OZONE,San Francisco,CA
1786,94188,127,Unhealthy for Sensitive Groups,2017-10-10 ,37.75,-122.43,PM2.5,San Francisco,CA
1787,94025,31,Good,2017-10-11 ,37.48,-122.22,OZONE,Redwood City,CA
1788,94025,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.48,-122.22,PM2.5,Redwood City,CA
1789,94306,47,Good,2017-10-12 ,37.48,-122.22,OZONE,Redwood City,CA
1790,94306,154,Unhealthy,2017-10-12 ,37.48,-122.22,PM2.5,Redwood City,CA
1791,94128,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
1792,94128,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
1793,94026,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
1794,94026,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
1795,94547,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1796,94547,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1797,94614,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1798,94614,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1799,94513,47,Good,2017-10-09 ,37.68,-121.77,OZONE,Livermore,CA
1800,94513,66,Moderate,2017-10-09 ,37.68,-121.77,PM2.5,Livermore,CA
1801,94024,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1802,94024,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1803,95051,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1804,95051,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1805,94573,44,Good,2017-10-12 ,38.33,-122.28,OZONE,Napa,CA
1806,94573,175,Unhealthy,2017-10-12 ,38.33,-122.28,PM2.5,Napa,CA
1807,94534,54,Moderate,2017-10-13 ,38.25,-122.04,OZONE,Fairfield,CA
1808,94534,175,Unhealthy,2017-10-13 ,38.25,-122.04,PM2.5,Fairfield,CA
1809,94720,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
1810,94720,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
1811,94102,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1812,94102,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1813,94552,74,Moderate,2017-10-15 ,37.68,-121.77,OZONE,Livermore,CA
1814,94552,40,Good,2017-10-15 ,37.68,-121.77,PM2.5,Livermore,CA
1815,94938,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
1816,94938,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
1817,94703,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1818,94703,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1819,95401,39,Good,2017-10-11 ,38.45,-122.7,OZONE,Santa Rosa,CA
1820,95401,80,Moderate,2017-10-11 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1821,95472,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
1822,95472,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1823,94035,49,Good,2017-10-13 ,37.55,-122.03,OZONE,Fremont,CA
1824,94035,152,Unhealthy,2017-10-13 ,37.55,-122.03,PM2.5,Fremont,CA
1825,94109,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
1826,94109,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
1827,94507,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
1828,94507,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
1829,94976,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1830,94976,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1831,94523,47,Good,2017-10-09 ,37.97,-122.03,OZONE,Concord,CA
1832,94523,71,Moderate,2017-10-09 ,37.97,-122.03,PM2.5,Concord,CA
1833,94086,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1834,94086,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1835,94030,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1836,94030,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1837,95030,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1838,95030,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1839,95014,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1840,95014,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1841,94578,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
1842,94578,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
1843,94572,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
1844,94572,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
1845,95436,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1846,95436,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1847,94567,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1848,94567,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1849,94124,28,Good,2017-10-10 ,37.75,-122.43,OZONE,San Francisco,CA
1850,94124,127,Unhealthy for Sensitive Groups,2017-10-10 ,37.75,-122.43,PM2.5,San Francisco,CA
1851,94103,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1852,94103,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1853,94624,40,Good,2017-10-12 ,37.8,-122.27,OZONE,Oakland,CA
1854,94624,152,Unhealthy,2017-10-12 ,37.8,-122.27,PM2.5,Oakland,CA
1855,94519,44,Good,2017-10-13 ,37.97,-122.03,OZONE,Concord,CA
1856,94519,153,Unhealthy,2017-10-13 ,37.97,-122.03,PM2.5,Concord,CA
1857,94707,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
1858,94707,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
1859,95141,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1860,95141,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1861,95122,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
